Date,Open,High,Low,Close,Adj Close,Volume
18682,21.92,21.92,21.92,21.92,21.92,1540000
18685,21.959999,21.959999,21.93,21.93,21.93,2330000
18686,21.76,21.76,21.76,21.76,21.76,1680000
18687,21.799999,21.799999,21.799999,21.799999,21.799999,1640000
18688,21.85,21.85,21.85,21.85,21.85,1610000
18689,21.93,21.93,21.93,21.93,21.93,1570000
18692,21.940001,21.940001,21.790001,21.790001,21.790001,2310000
18693,21.790001,21.790001,21.790001,21.790001,21.790001,1490000
18694,21.860001,21.860001,21.860001,21.860001,21.860001,1770000
18695,21.950001,21.950001,21.950001,21.950001,21.950001,1440000
18696,21.950001,21.950001,21.950001,21.950001,21.950001,1610000
18699,21.91,21.91,21.700001,21.700001,21.700001,2110000
18700,21.41,21.41,21.41,21.41,21.41,2330000
18701,21.25,21.25,21.25,21.25,21.25,2110000
18702,21.290001,21.290001,21.290001,21.290001,21.290001,2070000
18703,21.639999,21.639999,21.639999,21.639999,21.639999,1660000
18706,21.67,21.67,21.559999,21.559999,21.559999,1750000
18707,21.52,21.52,21.52,21.52,21.52,1020000
18708,21.639999,21.639999,21.639999,21.639999,21.639999,1310000
18709,21.73,21.73,21.73,21.73,21.73,1290000
18713,21.469999,21.530001,21.469999,21.530001,21.530001,2130000
18714,21.51,21.51,21.51,21.51,21.51,1250000
18715,21.26,21.26,21.26,21.26,21.26,1770000
18716,21.33,21.33,21.33,21.33,21.33,1300000
18717,21.48,21.48,21.48,21.48,21.48,1150000
18720,21.4,21.4,21.32,21.32,21.32,1760000
18721,21.26,21.26,21.26,21.26,21.26,1220000
18722,21.4,21.4,21.4,21.4,21.4,1300000
18723,21.690001,21.690001,21.690001,21.690001,21.690001,1790000
18724,21.719999,21.719999,21.719999,21.719999,21.719999,1450000
18727,21.68,21.68,21.68,21.68,21.68,1550000
18728,21.65,21.65,21.65,21.65,21.65,1280000
18729,21.639999,21.639999,21.639999,21.639999,21.639999,1420000
18730,21.83,21.83,21.83,21.83,21.83,1530000
18731,22.09,22.09,22.09,22.09,22.09,2120000
18734,22.200001,22.200001,22.040001,22.040001,22.040001,2680000
18735,22.09,22.09,22.09,22.09,22.09,1470000
18736,22.129999,22.129999,22.129999,22.129999,22.129999,1780000
18737,22.040001,22.040001,22.040001,22.040001,22.040001,1520000
18738,22.040001,22.040001,22.040001,22.040001,22.040001,940000
18741,22.049999,22.049999,22.049999,22.049999,22.049999,5060000
18742,21.959999,21.959999,21.959999,21.959999,21.959999,1420000
18743,21.969999,21.969999,21.969999,21.969999,21.969999,1520000
18744,22.16,22.16,22.16,22.16,22.16,1800000
18745,22.389999,22.389999,22.389999,22.389999,22.389999,2120000
18748,22.43,22.43,22.43,22.43,22.43,2540000
18749,22.530001,22.530001,22.530001,22.530001,22.530001,1760000
18750,22.620001,22.620001,22.620001,22.620001,22.620001,1900000
18751,22.809999,22.809999,22.809999,22.809999,22.809999,2060000
18752,22.77,22.77,22.77,22.77,22.77,2050000
18755,22.690001,22.690001,22.629999,22.629999,22.629999,2170000
18756,22.610001,22.610001,22.610001,22.610001,22.610001,1600000
18757,22.639999,22.639999,22.639999,22.639999,22.639999,1960000
18758,22.51,22.51,22.51,22.51,22.51,1660000
18759,22.33,22.33,22.33,22.33,22.33,1640000
18762,22.219999,22.219999,22.18,22.18,22.18,1900000
18763,21.76,21.76,21.76,21.76,21.76,2020000
18764,21.690001,21.690001,21.690001,21.690001,21.690001,1660000
18765,21.91,21.91,21.91,21.91,21.91,1370000
18766,21.51,21.51,21.51,21.51,21.51,1660000
18769,21.549999,21.549999,21.459999,21.459999,21.459999,2190000
18770,21.360001,21.360001,21.360001,21.360001,21.360001,1440000
18771,21.16,21.16,21.16,21.16,21.16,1540000
18772,21.049999,21.049999,21.049999,21.049999,21.049999,2580000
18773,21.030001,21.030001,21.030001,21.030001,21.030001,1210000
18776,21.08,21.209999,21.08,21.209999,21.209999,1660000
18777,21.35,21.35,21.35,21.35,21.35,1190000
18779,21.52,21.52,21.52,21.52,21.52,1220000
18780,21.48,21.48,21.48,21.48,21.48,9810000
18783,21.24,21.24,21.24,21.24,21.24,1100000
18784,21.33,21.33,21.33,21.33,21.33,1180000
18785,21.48,21.48,21.48,21.48,21.48,1200000
18786,21.559999,21.559999,21.559999,21.559999,21.559999,1340000
18787,21.49,21.49,21.49,21.49,21.49,1000000
18790,21.610001,21.610001,21.610001,21.610001,21.610001,1220000
18791,21.52,21.52,21.52,21.52,21.52,1200000
18792,21.549999,21.549999,21.549999,21.549999,21.549999,1060000
18793,21.84,21.84,21.84,21.84,21.84,1300000
18794,22.040001,22.040001,22.040001,22.040001,22.040001,1370000
18797,22.049999,22.049999,22.049999,22.049999,22.049999,1050000
18798,22.02,22.02,22.02,22.02,22.02,1100000
18799,21.91,21.91,21.91,21.91,21.91,1120000
18800,21.780001,21.780001,21.780001,21.780001,21.780001,1100000
18801,21.549999,21.549999,21.549999,21.549999,21.549999,1340000
18804,21.290001,21.290001,21.290001,21.290001,21.290001,2440000
18805,21.299999,21.299999,21.299999,21.299999,21.299999,1260000
18806,21.370001,21.370001,21.370001,21.370001,21.370001,1360000
18807,21.1,21.1,21.1,21.1,21.1,1940000
18808,20.959999,20.959999,20.959999,20.959999,20.959999,1730000
18811,21.1,21.1,21.1,21.1,21.1,1350000
18812,21.23,21.23,21.23,21.23,21.23,1250000
18814,21.639999,21.639999,21.639999,21.639999,21.639999,1410000
18815,21.639999,21.639999,21.639999,21.639999,21.639999,1170000
18818,21.73,21.73,21.73,21.73,21.73,1110000
18819,21.629999,21.629999,21.629999,21.629999,21.629999,990000
18820,21.68,21.68,21.68,21.68,21.68,970000
18821,21.799999,21.799999,21.799999,21.799999,21.799999,1050000
18822,21.98,21.98,21.98,21.98,21.98,1320000
18825,21.73,21.73,21.73,21.73,21.73,1200000
18826,21.92,21.92,21.92,21.92,21.92,1280000
18827,21.879999,21.879999,21.879999,21.879999,21.879999,1370000
18828,21.84,21.84,21.84,21.84,21.84,1120000
18829,21.879999,21.879999,21.879999,21.879999,21.879999,1390000
18832,22.1,22.1,22.1,22.1,22.1,1320000
18833,22.440001,22.440001,22.440001,22.440001,22.440001,1740000
18834,22.32,22.32,22.32,22.32,22.32,1870000
18835,22.469999,22.469999,22.469999,22.469999,22.469999,1480000
18836,22.530001,22.530001,22.530001,22.530001,22.530001,1450000
18839,22.629999,22.629999,22.629999,22.629999,22.629999,1600000
18840,22.4,22.4,22.4,22.4,22.4,1550000
18841,22.51,22.51,22.51,22.51,22.51,1680000
18842,22.82,22.82,22.82,22.82,22.82,2130000
18843,22.85,22.85,22.85,22.85,22.85,1570000
18846,23.01,23.01,23.01,23.01,23.01,1600000
18847,23.030001,23.030001,23.030001,23.030001,23.030001,1810000
18848,22.93,22.93,22.93,22.93,22.93,1410000
18849,22.84,22.84,22.84,22.84,22.84,1500000
18850,22.790001,22.790001,22.790001,22.790001,22.790001,1260000
18853,22.799999,22.799999,22.799999,22.799999,22.799999,1320000
18854,22.700001,22.700001,22.700001,22.700001,22.700001,1180000
18855,22.790001,22.790001,22.790001,22.790001,22.790001,1340000
18856,22.870001,22.870001,22.870001,22.870001,22.870001,1750000
18857,22.940001,22.940001,22.940001,22.940001,22.940001,1620000
18860,22.93,22.93,22.93,22.93,22.93,1130000
18861,22.83,22.83,22.83,22.83,22.83,1400000
18862,22.75,22.75,22.75,22.75,22.75,1130000
18863,22.9,22.9,22.9,22.9,22.9,1230000
18864,22.879999,22.879999,22.879999,22.879999,22.879999,1210000
18867,22.85,22.85,22.85,22.85,22.85,1080000
18868,22.9,22.9,22.9,22.9,22.9,1280000
18869,23.08,23.08,23.08,23.08,23.08,1520000
18870,23.24,23.24,23.24,23.24,23.24,1950000
18871,23.280001,23.280001,23.280001,23.280001,23.280001,1530000
18875,23.280001,23.280001,23.280001,23.280001,23.280001,1520000
18876,23.42,23.42,23.42,23.42,23.42,1850000
18877,23.469999,23.469999,23.469999,23.469999,23.469999,2150000
18878,23.530001,23.530001,23.530001,23.530001,23.530001,1970000
18881,23.620001,23.620001,23.620001,23.620001,23.620001,2190000
18882,23.5,23.5,23.5,23.5,23.5,2040000
18883,23.6,23.6,23.6,23.6,23.6,2180000
18884,23.709999,23.709999,23.709999,23.709999,23.709999,2350000
18885,23.690001,23.690001,23.690001,23.690001,23.690001,2170000
18888,23.620001,23.620001,23.620001,23.620001,23.620001,1800000
18889,23.59,23.59,23.59,23.59,23.59,2030000
18890,23.59,23.59,23.59,23.59,23.59,2070000
18891,23.57,23.57,23.57,23.57,23.57,2100000
18892,23.4,23.4,23.4,23.4,23.4,2180000
18895,23.299999,23.299999,23.299999,23.299999,23.299999,1630000
18896,23.379999,23.379999,23.379999,23.379999,23.379999,1740000
18897,23.4,23.4,23.4,23.4,23.4,1520000
18898,23.27,23.27,23.27,23.27,23.27,1540000
18899,23.26,23.26,23.26,23.26,23.26,1390000
18902,23.469999,23.469999,23.469999,23.469999,23.469999,1330000
18903,23.639999,23.639999,23.639999,23.639999,23.639999,1870000
18904,23.790001,23.790001,23.790001,23.790001,23.790001,2780000
18905,23.719999,23.719999,23.719999,23.719999,23.719999,1810000
18906,23.780001,23.780001,23.780001,23.780001,23.780001,2080000
18909,23.77,23.77,23.75,23.75,23.75,2620000
18910,23.65,23.65,23.65,23.65,23.65,1750000
18911,23.610001,23.610001,23.610001,23.610001,23.610001,1320000
18912,23.700001,23.700001,23.700001,23.700001,23.700001,1760000
18916,23.799999,23.85,23.799999,23.85,23.85,2470000
18917,23.77,23.77,23.77,23.77,23.77,1730000
18918,23.690001,23.690001,23.690001,23.690001,23.690001,1460000
18919,23.67,23.67,23.67,23.67,23.67,1450000
18920,23.32,23.32,23.32,23.32,23.32,1990000
18923,23.129999,23.129999,22.75,22.75,22.75,3720000
18924,22.84,22.84,22.84,22.84,22.84,2110000
18925,23.030001,23.030001,23.030001,23.030001,23.030001,1670000
18926,22.959999,22.959999,22.959999,22.959999,22.959999,1360000
18927,22.809999,22.809999,22.809999,22.809999,22.809999,1710000
18930,22.450001,22.690001,22.450001,22.690001,22.690001,2920000
18931,22.66,22.66,22.66,22.66,22.66,1530000
18932,22.940001,22.940001,22.940001,22.940001,22.940001,1490000
18933,23.1,23.1,23.1,23.1,23.1,1430000
18934,22.93,22.93,22.93,22.93,22.93,1230000
18937,22.74,22.82,22.74,22.82,22.82,1810000
18939,22.49,22.49,22.49,22.49,22.49,1490000
18940,22.469999,22.469999,22.469999,22.469999,22.469999,1410000
18941,22.75,22.75,22.75,22.75,22.75,1470000
18945,22.889999,22.889999,22.790001,22.790001,22.790001,1700000
18946,22.85,22.85,22.85,22.85,22.85,1220000
18947,22.84,22.84,22.84,22.84,22.84,1200000
18948,22.82,22.82,22.82,22.82,22.82,1140000
18951,22.84,22.84,22.73,22.73,22.73,5020000
18952,22.68,22.68,22.68,22.68,22.68,1130000
18953,22.639999,22.639999,22.639999,22.639999,22.639999,1090000
18955,22.4,22.4,22.4,22.4,22.4,1210000
18958,22.299999,22.43,22.299999,22.43,22.43,1670000
